tier,profile,scene,expectedEncoded,actualEncoded,deltaCodes,gated,withinCode
webgpu,apple-macos-26.5-1x-light-standard,photo__rrect-md__inactive,0.44739552256259263,0.4473254680633545,-0.017863897305724907,true,true
webgpu,apple-macos-26.5-1x-light-standard,photo__rrect-md__inactive-pressed,0.44739552256259263,0.44801053404808044,0.1568279287993929,false,true
webgpu,apple-macos-26.5-1x-light-standard,photo__rrect-md__inactive-tint-orange,0.44739552256259263,0.4473254680633545,-0.017863897305724907,true,true
webgpu,apple-macos-26.5-1x-light-standard,photo__rrect-md__pressed,0.44739552256259263,0.44801053404808044,0.1568279287993929,false,true
webgpu,apple-macos-26.5-1x-light-standard,photo__rrect-md__rest,0.44739552256259263,0.4473254680633545,-0.017863897305724907,true,true
webgpu,apple-macos-26.5-1x-light-standard,photo__rrect-md__rest-tint-orange,0.44739552256259263,0.4473254680633545,-0.017863897305724907,true,true
webgpu,apple-macos-26.5-1x-light-standard,photo__rrect-ml__inactive,0.44394231566614095,0.4438726305961609,-0.01776969284491614,true,true
webgpu,apple-macos-26.5-1x-light-standard,photo__rrect-ml__rest,0.44394231566614095,0.4438726305961609,-0.01776969284491614,true,true
webgpu,apple-macos-26.5-1x-light-standard,photo__rrect-sm__inactive,0.42298461607843135,0.42291978001594543,-0.01653319593390906,true,true
webgpu,apple-macos-26.5-1x-light-standard,photo__rrect-sm__rest,0.42298461607843135,0.42291978001594543,-0.01653319593390906,true,true
webgpu,apple-macos-26.5-1x-light-standard,photo__toolbar-group__inactive,0.4906975334496801,0.4906199475129445,-0.019784413867570128,true,true
webgpu,apple-macos-26.5-1x-light-standard,photo__toolbar-group__rest,0.4906975334496801,0.4906199475129445,-0.019784413867570128,true,true
webgpu,apple-macos-26.5-2x-dark-standard,checkerboard-32__capsule-button__rest,0.4999999999999999,0.5,2.8310687127941492e-14,true,true
webgpu,apple-macos-26.5-2x-dark-standard,checkerboard-32__capsule-button__rest-tint-orange,0.4999999999999999,0.5,2.8310687127941492e-14,true,true
webgpu,apple-macos-26.5-2x-dark-standard,checkerboard-32__rrect-lg__inactive,0.49999999999999983,0.4999999403953552,-0.000015199184375258579,true,true
webgpu,apple-macos-26.5-2x-dark-standard,checkerboard-32__rrect-lg__rest,0.49999999999999983,0.4999999403953552,-0.000015199184375258579,true,true
webgpu,apple-macos-26.5-2x-dark-standard,checkerboard-32__rrect-md__rest,0.4999999999999999,0.4999999403953552,-0.000015199184389413922,true,true
webgpu,apple-macos-26.5-2x-dark-standard,checkerboard-32__rrect-ml__rest,0.4999999999999999,0.4999999701976776,-0.0000075995921805516176,true,true
webgpu,apple-macos-26.5-2x-dark-standard,checkerboard-32__rrect-sm__rest,0.4999999999999999,0.5,2.8310687127941492e-14,true,true
webgpu,apple-macos-26.5-2x-dark-standard,checkerboard-4__capsule-button__rest,0.4999999999999999,0.4999999701976776,-0.0000075995921805516176,true,true
webgpu,apple-macos-26.5-2x-dark-standard,checkerboard-4__capsule-button__rest-tint-orange,0.4999999999999999,0.4999999701976776,-0.0000075995921805516176,true,true
webgpu,apple-macos-26.5-2x-dark-standard,checkerboard-4__rrect-lg__rest,0.49999999999999994,0.4999999403953552,-0.000015199184403569266,true,true
webgpu,apple-macos-26.5-2x-dark-standard,checkerboard-4__rrect-ml__rest,0.49999999999999994,0.4999999403953552,-0.000015199184403569266,true,true
webgpu,apple-macos-26.5-2x-dark-standard,checkerboard-4__rrect-sm__rest,0.4999999999999999,0.49999991059303284,-0.000022798776598276227,true,true
webgpu,apple-macos-26.5-2x-dark-standard,checkerboard-64__capsule-button__rest,0.5785905074994862,0.578590452671051,-0.000013981250956973668,true,true
webgpu,apple-macos-26.5-2x-dark-standard,checkerboard-64__capsule-button__rest-tint-orange,0.5785905074994862,0.578590452671051,-0.000013981250956973668,true,true
webgpu,apple-macos-26.5-2x-dark-standard,checkerboard-64__rrect-lg__inactive,0.5025336681123029,0.5025336146354675,-0.000013636593028110156,true,true
webgpu,apple-macos-26.5-2x-dark-standard,checkerboard-64__rrect-lg__rest,0.5025336681123029,0.5025336146354675,-0.000013636593028110156,true,true
webgpu,apple-macos-26.5-2x-dark-standard,checkerboard-64__rrect-md__inactive,0.4550146510388917,0.45501458644866943,-0.00001647050668185379,true,true
webgpu,apple-macos-26.5-2x-dark-standard,checkerboard-64__rrect-md__rest,0.4550146510388917,0.45501458644866943,-0.00001647050668185379,true,true
webgpu,apple-macos-26.5-2x-dark-standard,checkerboard-64__rrect-ml__rest,0.5099108734402851,0.5099108219146729,-0.000013139031116438105,true,true
webgpu,apple-macos-26.5-2x-dark-standard,checkerboard-64__rrect-sm__rest,0.9999999999999998,0.9999997019767761,-0.00007599592203200167,true,true
webgpu,apple-macos-26.5-2x-dark-standard,checkerboard-8__capsule-button__rest-tint-orange,0.4999999999999999,0.49999991059303284,-0.000022798776598276227,true,true
webgpu,apple-macos-26.5-2x-dark-standard,checkerboard-8__rrect-lg__inactive,0.49999999999999994,0.4999999403953552,-0.000015199184403569266,true,true
webgpu,apple-macos-26.5-2x-dark-standard,checkerboard-8__rrect-lg__rest,0.49999999999999994,0.4999999403953552,-0.000015199184403569266,true,true
webgpu,apple-macos-26.5-2x-dark-standard,checkerboard-8__rrect-md__inactive,0.4999999999999999,0.4999999403953552,-0.000015199184389413922,true,true
webgpu,apple-macos-26.5-2x-dark-standard,checkerboard-8__rrect-md__rest,0.4999999999999999,0.4999999403953552,-0.000015199184389413922,true,true
webgpu,apple-macos-26.5-2x-dark-standard,checkerboard-8__rrect-ml__rest,0.49999999999999994,0.4999999403953552,-0.000015199184403569266,true,true
webgpu,apple-macos-26.5-2x-dark-standard,checkerboard-8__rrect-sm__rest,0.4999999999999999,0.4999999403953552,-0.000015199184389413922,true,true
webgpu,apple-macos-26.5-2x-dark-standard,checkerboard-lc16__rrect-lg__rest,0.7000000000000001,0.6998931765556335,-0.02723997831346303,true,true
webgpu,apple-macos-26.5-2x-dark-standard,checkerboard-lc16__rrect-ml__rest,0.7,0.6998947858810425,-0.026829600334156156,true,true
webgpu,apple-macos-26.5-2x-dark-standard,checkerboard-lc16__rrect-sm__rest,0.7000000000000001,0.6998932957649231,-0.027209579944627582,true,true
webgpu,apple-macos-26.5-2x-dark-standard,checkerboard__capsule-button__inactive,0.4999999999999999,0.5,2.8310687127941492e-14,true,true
webgpu,apple-macos-26.5-2x-dark-standard,checkerboard__capsule-button__inactive-tint-orange,0.4999999999999999,0.5,2.8310687127941492e-14,true,true
webgpu,apple-macos-26.5-2x-dark-standard,checkerboard__capsule-button__rest,0.4999999999999999,0.5,2.8310687127941492e-14,true,true
webgpu,apple-macos-26.5-2x-dark-standard,checkerboard__capsule-button__rest-tint-orange,0.4999999999999999,0.5,2.8310687127941492e-14,true,true
webgpu,apple-macos-26.5-2x-dark-standard,checkerboard__glass-over-glass__inactive,0.4999999999999999,0.4999999403953552,-0.000015199184389413922,true,true
webgpu,apple-macos-26.5-2x-dark-standard,checkerboard__glass-over-glass__rest,0.4999999999999999,0.4999999403953552,-0.000015199184389413922,true,true
webgpu,apple-macos-26.5-2x-dark-standard,checkerboard__rrect-md__inactive,0.4999999999999999,0.4999999701976776,-0.0000075995921805516176,true,true
webgpu,apple-macos-26.5-2x-dark-standard,checkerboard__rrect-md__rest,0.4999999999999999,0.4999999701976776,-0.0000075995921805516176,true,true
webgpu,apple-macos-26.5-2x-dark-standard,hc-text-28__rrect-lg__rest,0.7083599634786577,0.708359956741333,-0.000001718017798024718,true,true
webgpu,apple-macos-26.5-2x-dark-standard,hc-text-28__rrect-sm__rest,0.6150375939849623,0.615037739276886,0.000037049440547165524,true,true
webgpu,apple-macos-26.5-2x-dark-standard,hc-text-7__rrect-lg__rest,0.6820417712850946,0.6820417046546936,-0.000016990752248480234,true,true
webgpu,apple-macos-26.5-2x-dark-standard,hc-text-7__rrect-sm__rest,0.6228070175438596,0.6228070259094238,0.0000021332188815392783,true,true
webgpu,apple-macos-26.5-2x-dark-standard,impulse__capsule-button__inactive,0.00328744606533799,0.0032874271273612976,-0.000004829184056581639,true,true
webgpu,apple-macos-26.5-2x-dark-standard,impulse__capsule-button__rest,0.00328744606533799,0.0032874271273612976,-0.000004829184056581639,true,true
webgpu,apple-macos-26.5-2x-dark-standard,impulse__rrect-lg__inactive,0.005478201323898652,0.00547818886116147,-0.0000031779979813234896,true,true
webgpu,apple-macos-26.5-2x-dark-standard,impulse__rrect-lg__rest,0.005478201323898652,0.00547818886116147,-0.0000031779979813234896,true,true
webgpu,apple-macos-26.5-2x-dark-standard,impulse__rrect-ml__inactive,0.0034224598930481277,0.003422454232349992,-0.0000014434780246617984,true,true
webgpu,apple-macos-26.5-2x-dark-standard,impulse__rrect-ml__rest,0.0034224598930481277,0.003422454232349992,-0.0000014434780246617984,true,true
webgpu,apple-macos-26.5-2x-dark-standard,impulse__rrect-sm__rest,0.008020050125313283,0.008020003326237202,-0.000011933764400761868,true,true
webgpu,apple-macos-26.5-2x-dark-standard,photo__capsule-button__inactive,0.46336221253983406,0.46328994631767273,-0.018427886651139758,true,true
webgpu,apple-macos-26.5-2x-dark-standard,photo__capsule-button__inactive-pressed,0.46336221253983406,0.4611881673336029,-0.554381527588945,false,true
webgpu,apple-macos-26.5-2x-dark-standard,photo__capsule-button__inactive-tint-orange,0.46336221253983406,0.46328994631767273,-0.018427886651139758,true,true
webgpu,apple-macos-26.5-2x-dark-standard,photo__capsule-button__pressed,0.46336221253983406,0.4611881673336029,-0.554381527588945,false,true
webgpu,apple-macos-26.5-2x-dark-standard,photo__capsule-button__rest,0.46336221253983406,0.46328994631767273,-0.018427886651139758,true,true
webgpu,apple-macos-26.5-2x-dark-standard,photo__capsule-button__rest-tint-orange,0.46336221253983406,0.46328994631767273,-0.018427886651139758,true,true
webgpu,apple-macos-26.5-2x-dark-standard,photo__rrect-lg__inactive,0.4416443888806835,0.44157448410987854,-0.017825716555271154,true,true
webgpu,apple-macos-26.5-2x-dark-standard,photo__rrect-lg__rest,0.4416443888806835,0.44157448410987854,-0.017825716555271154,true,true
webgpu,apple-macos-26.5-2x-dark-standard,photo__rrect-md__inactive,0.44794909244518266,0.4478791654109955,-0.01783139371773046,true,true
webgpu,apple-macos-26.5-2x-dark-standard,photo__rrect-md__rest,0.44794909244518266,0.4478791654109955,-0.01783139371773046,true,true
webgpu,apple-macos-26.5-2x-dark-standard,photo__rrect-ml__inactive,0.44419389378211177,0.44412413239479065,-0.01778915376688589,true,true
webgpu,apple-macos-26.5-2x-light-standard,checkerboard-32__capsule-button__rest,0.4999999999999999,0.5,2.8310687127941492e-14,true,true
webgpu,apple-macos-26.5-2x-light-standard,checkerboard-32__capsule-button__rest-tint-orange,0.4999999999999999,0.5,2.8310687127941492e-14,true,true
webgpu,apple-macos-26.5-2x-light-standard,checkerboard-32__rrect-lg__inactive,0.49999999999999983,0.4999999403953552,-0.000015199184375258579,true,true
webgpu,apple-macos-26.5-2x-light-standard,checkerboard-32__rrect-lg__rest,0.49999999999999983,0.4999999403953552,-0.000015199184375258579,true,true
webgpu,apple-macos-26.5-2x-light-standard,checkerboard-32__rrect-md__rest,0.4999999999999999,0.4999999403953552,-0.000015199184389413922,true,true
webgpu,apple-macos-26.5-2x-light-standard,checkerboard-32__rrect-ml__rest,0.4999999999999999,0.4999999701976776,-0.0000075995921805516176,true,true
webgpu,apple-macos-26.5-2x-light-standard,checkerboard-32__rrect-sm__rest,0.4999999999999999,0.5,2.8310687127941492e-14,true,true
webgpu,apple-macos-26.5-2x-light-standard,checkerboard-4__capsule-button__rest,0.4999999999999999,0.4999999701976776,-0.0000075995921805516176,true,true
webgpu,apple-macos-26.5-2x-light-standard,checkerboard-4__capsule-button__rest-tint-orange,0.4999999999999999,0.4999999701976776,-0.0000075995921805516176,true,true
webgpu,apple-macos-26.5-2x-light-standard,checkerboard-4__rrect-lg__rest,0.49999999999999994,0.4999999403953552,-0.000015199184403569266,true,true
webgpu,apple-macos-26.5-2x-light-standard,checkerboard-4__rrect-ml__rest,0.49999999999999994,0.4999999403953552,-0.000015199184403569266,true,true
webgpu,apple-macos-26.5-2x-light-standard,checkerboard-4__rrect-sm__rest,0.4999999999999999,0.49999991059303284,-0.000022798776598276227,true,true
webgpu,apple-macos-26.5-2x-light-standard,checkerboard-64__capsule-button__rest,0.5785905074994862,0.578590452671051,-0.000013981250956973668,true,true
webgpu,apple-macos-26.5-2x-light-standard,checkerboard-64__capsule-button__rest-tint-orange,0.5785905074994862,0.578590452671051,-0.000013981250956973668,true,true
webgpu,apple-macos-26.5-2x-light-standard,checkerboard-64__rrect-lg__inactive,0.5025336681123029,0.5025336146354675,-0.000013636593028110156,true,true
webgpu,apple-macos-26.5-2x-light-standard,checkerboard-64__rrect-lg__rest,0.5025336681123029,0.5025336146354675,-0.000013636593028110156,true,true
webgpu,apple-macos-26.5-2x-light-standard,checkerboard-64__rrect-md__inactive,0.4550146510388917,0.45501458644866943,-0.00001647050668185379,true,true
webgpu,apple-macos-26.5-2x-light-standard,checkerboard-64__rrect-md__rest,0.4550146510388917,0.45501458644866943,-0.00001647050668185379,true,true
webgpu,apple-macos-26.5-2x-light-standard,checkerboard-64__rrect-ml__rest,0.5099108734402851,0.5099108219146729,-0.000013139031116438105,true,true
webgpu,apple-macos-26.5-2x-light-standard,checkerboard-64__rrect-sm__rest,0.9999999999999998,0.9999997019767761,-0.00007599592203200167,true,true
webgpu,apple-macos-26.5-2x-light-standard,checkerboard-8__capsule-button__rest,0.4999999999999999,0.49999991059303284,-0.000022798776598276227,true,true
webgpu,apple-macos-26.5-2x-light-standard,checkerboard-8__capsule-button__rest-tint-orange,0.4999999999999999,0.49999991059303284,-0.000022798776598276227,true,true
webgpu,apple-macos-26.5-2x-light-standard,checkerboard-8__rrect-lg__inactive,0.49999999999999994,0.4999999403953552,-0.000015199184403569266,true,true
webgpu,apple-macos-26.5-2x-light-standard,checkerboard-8__rrect-lg__rest,0.49999999999999994,0.4999999403953552,-0.000015199184403569266,true,true
webgpu,apple-macos-26.5-2x-light-standard,checkerboard-8__rrect-md__inactive,0.4999999999999999,0.4999999403953552,-0.000015199184389413922,true,true
webgpu,apple-macos-26.5-2x-light-standard,checkerboard-8__rrect-md__rest,0.4999999999999999,0.4999999403953552,-0.000015199184389413922,true,true
webgpu,apple-macos-26.5-2x-light-standard,checkerboard-8__rrect-ml__rest,0.49999999999999994,0.4999999403953552,-0.000015199184403569266,true,true
webgpu,apple-macos-26.5-2x-light-standard,checkerboard-8__rrect-sm__rest,0.4999999999999999,0.4999999403953552,-0.000015199184389413922,true,true
webgpu,apple-macos-26.5-2x-light-standard,checkerboard-lc16__rrect-lg__rest,0.7000000000000001,0.6998931765556335,-0.02723997831346303,true,true
webgpu,apple-macos-26.5-2x-light-standard,checkerboard-lc16__rrect-ml__rest,0.7,0.6998947858810425,-0.026829600334156156,true,true
webgpu,apple-macos-26.5-2x-light-standard,checkerboard-lc16__rrect-sm__rest,0.7000000000000001,0.6998932957649231,-0.027209579944627582,true,true
webgpu,apple-macos-26.5-2x-light-standard,checkerboard__capsule-button__inactive,0.4999999999999999,0.5,2.8310687127941492e-14,true,true
webgpu,apple-macos-26.5-2x-light-standard,checkerboard__capsule-button__inactive-pressed,0.4999999999999999,0.5,2.8310687127941492e-14,false,true
webgpu,apple-macos-26.5-2x-light-standard,checkerboard__capsule-button__inactive-tint-blue,0.4999999999999999,0.5,2.8310687127941492e-14,true,true
webgpu,apple-macos-26.5-2x-light-standard,checkerboard__capsule-button__inactive-tint-orange,0.4999999999999999,0.5,2.8310687127941492e-14,true,true
webgpu,apple-macos-26.5-2x-light-standard,checkerboard__capsule-button__pressed,0.4999999999999999,0.5,2.8310687127941492e-14,false,true
webgpu,apple-macos-26.5-2x-light-standard,checkerboard__capsule-button__rest,0.4999999999999999,0.5,2.8310687127941492e-14,true,true
webgpu,apple-macos-26.5-2x-light-standard,checkerboard__capsule-button__rest-tint-blue,0.4999999999999999,0.5,2.8310687127941492e-14,true,true
webgpu,apple-macos-26.5-2x-light-standard,checkerboard__capsule-button__rest-tint-orange,0.4999999999999999,0.5,2.8310687127941492e-14,true,true
webgpu,apple-macos-26.5-2x-light-standard,checkerboard__glass-over-glass__inactive,0.4999999999999999,0.4999999403953552,-0.000015199184389413922,true,true
webgpu,apple-macos-26.5-2x-light-standard,checkerboard__glass-over-glass__rest,0.4999999999999999,0.4999999403953552,-0.000015199184389413922,true,true
webgpu,apple-macos-26.5-2x-light-standard,checkerboard__rrect-lg__inactive,0.49999999999999994,0.4999999701976776,-0.000007599592194706961,true,true
webgpu,apple-macos-26.5-2x-light-standard,checkerboard__rrect-lg__rest,0.49999999999999994,0.4999999701976776,-0.000007599592194706961,true,true
webgpu,apple-macos-26.5-2x-light-standard,checkerboard__rrect-md__inactive,0.4999999999999999,0.4999999701976776,-0.0000075995921805516176,true,true
webgpu,apple-macos-26.5-2x-light-standard,checkerboard__rrect-md__inactive-pressed,0.4999999999999999,0.4999999701976776,-0.0000075995921805516176,false,true
webgpu,apple-macos-26.5-2x-light-standard,checkerboard__rrect-md__pressed,0.4999999999999999,0.4999999701976776,-0.0000075995921805516176,false,true
webgpu,apple-macos-26.5-2x-light-standard,checkerboard__rrect-md__rest,0.4999999999999999,0.4999999701976776,-0.0000075995921805516176,true,true
webgpu,apple-macos-26.5-2x-light-standard,checkerboard__rrect-sm__inactive,0.4999999999999999,0.49999988079071045,-0.00003039836880713853,true,true
webgpu,apple-macos-26.5-2x-light-standard,checkerboard__rrect-sm__rest,0.4999999999999999,0.49999988079071045,-0.00003039836880713853,true,true
webgpu,apple-macos-26.5-2x-light-standard,checkerboard__toolbar-group__inactive,0.4999999999999999,0.4999999701976776,-0.0000075995921805516176,true,true
webgpu,apple-macos-26.5-2x-light-standard,checkerboard__toolbar-group__rest,0.4999999999999999,0.4999999701976776,-0.0000075995921805516176,true,true
webgpu,apple-macos-26.5-2x-light-standard,hc-text-28__rrect-lg__rest,0.7083599634786577,0.708359956741333,-0.000001718017798024718,true,true
webgpu,apple-macos-26.5-2x-light-standard,hc-text-28__rrect-sm__rest,0.6150375939849623,0.615037739276886,0.000037049440547165524,true,true
webgpu,apple-macos-26.5-2x-light-standard,hc-text-7__rrect-lg__rest,0.6820417712850946,0.6820417046546936,-0.000016990752248480234,true,true
webgpu,apple-macos-26.5-2x-light-standard,hc-text-7__rrect-sm__rest,0.6228070175438596,0.6228070259094238,0.0000021332188815392783,true,true
webgpu,apple-macos-26.5-2x-light-standard,hc-text__capsule-button__inactive,0.6029381549208956,0.6029384732246399,0.00008116745478403686,true,true
webgpu,apple-macos-26.5-2x-light-standard,hc-text__capsule-button__inactive-tint-orange,0.6029381549208956,0.6029384732246399,0.00008116745478403686,true,true
webgpu,apple-macos-26.5-2x-light-standard,hc-text__capsule-button__rest,0.6029381549208956,0.6029384732246399,0.00008116745478403686,true,true
webgpu,apple-macos-26.5-2x-light-standard,hc-text__capsule-button__rest-tint-orange,0.6029381549208956,0.6029384732246399,0.00008116745478403686,true,true
webgpu,apple-macos-26.5-2x-light-standard,hc-text__rrect-md__inactive,0.6064364677677143,0.6064367294311523,0.0000667241766971749,true,true
webgpu,apple-macos-26.5-2x-light-standard,hc-text__rrect-md__rest,0.6064364677677143,0.6064367294311523,0.0000667241766971749,true,true
webgpu,apple-macos-26.5-2x-light-standard,impulse__capsule-button__inactive,0.00328744606533799,0.0032874271273612976,-0.000004829184056581639,true,true
webgpu,apple-macos-26.5-2x-light-standard,impulse__capsule-button__inactive-tint-orange,0.00328744606533799,0.0032874271273612976,-0.000004829184056581639,true,true
webgpu,apple-macos-26.5-2x-light-standard,impulse__capsule-button__rest,0.00328744606533799,0.0032874271273612976,-0.000004829184056581639,true,true
webgpu,apple-macos-26.5-2x-light-standard,impulse__capsule-button__rest-tint-orange,0.00328744606533799,0.0032874271273612976,-0.000004829184056581639,true,true
webgpu,apple-macos-26.5-2x-light-standard,impulse__rrect-lg__inactive,0.005478201323898652,0.00547818886116147,-0.0000031779979813234896,true,true
webgpu,apple-macos-26.5-2x-light-standard,impulse__rrect-lg__rest,0.005478201323898652,0.00547818886116147,-0.0000031779979813234896,true,true
webgpu,apple-macos-26.5-2x-light-standard,impulse__rrect-md__inactive,0.0031965903036760782,0.0031965819653123617,-0.0000021262827477105256,true,true
webgpu,apple-macos-26.5-2x-light-standard,impulse__rrect-md__rest,0.0031965903036760782,0.0031965819653123617,-0.0000021262827477105256,true,true
webgpu,apple-macos-26.5-2x-light-standard,impulse__rrect-ml__inactive,0.0034224598930481277,0.003422454232349992,-0.0000014434780246617984,true,true
webgpu,apple-macos-26.5-2x-light-standard,impulse__rrect-ml__rest,0.0034224598930481277,0.003422454232349992,-0.0000014434780246617984,true,true
webgpu,apple-macos-26.5-2x-light-standard,impulse__rrect-sm__rest,0.008020050125313283,0.008020003326237202,-0.000011933764400761868,true,true
webgpu,apple-macos-26.5-2x-light-standard,photo__capsule-button__inactive,0.46336221253983406,0.46328994631767273,-0.018427886651139758,true,true
webgpu,apple-macos-26.5-2x-light-standard,photo__capsule-button__inactive-pressed,0.46336221253983406,0.4611881673336029,-0.554381527588945,false,true
webgpu,apple-macos-26.5-2x-light-standard,photo__capsule-button__inactive-tint-blue,0.46336221253983406,0.46328994631767273,-0.018427886651139758,true,true
webgpu,apple-macos-26.5-2x-light-standard,photo__capsule-button__inactive-tint-orange,0.46336221253983406,0.46328994631767273,-0.018427886651139758,true,true
webgpu,apple-macos-26.5-2x-light-standard,photo__capsule-button__inactive-tint-orange-half,0.46336221253983406,0.46328994631767273,-0.018427886651139758,true,true
webgpu,apple-macos-26.5-2x-light-standard,photo__capsule-button__pressed,0.46336221253983406,0.4611881673336029,-0.554381527588945,false,true
webgpu,apple-macos-26.5-2x-light-standard,photo__capsule-button__rest,0.46336221253983406,0.46328994631767273,-0.018427886651139758,true,true
webgpu,apple-macos-26.5-2x-light-standard,photo__capsule-button__rest-tint-blue,0.46336221253983406,0.46328994631767273,-0.018427886651139758,true,true
webgpu,apple-macos-26.5-2x-light-standard,photo__capsule-button__rest-tint-orange,0.46336221253983406,0.46328994631767273,-0.018427886651139758,true,true
webgpu,apple-macos-26.5-2x-light-standard,photo__capsule-button__rest-tint-orange-half,0.46336221253983406,0.46328994631767273,-0.018427886651139758,true,true
webgpu,apple-macos-26.5-2x-light-standard,photo__glass-over-glass__inactive,0.4416431983166167,0.4415738880634308,-0.017674114562405974,true,true
webgpu,apple-macos-26.5-2x-light-standard,photo__glass-over-glass__rest,0.4416431983166167,0.4415738880634308,-0.017674114562405974,true,true
webgpu,apple-macos-26.5-2x-light-standard,photo__rrect-lg__inactive,0.4416443888806835,0.44157448410987854,-0.017825716555271154,true,true
webgpu,apple-macos-26.5-2x-light-standard,photo__rrect-lg__inactive-tint-orange,0.4416443888806835,0.44157448410987854,-0.017825716555271154,true,true
webgpu,apple-macos-26.5-2x-light-standard,photo__rrect-lg__rest,0.4416443888806835,0.44157448410987854,-0.017825716555271154,true,true
webgpu,apple-macos-26.5-2x-light-standard,photo__rrect-lg__rest-tint-orange,0.4416443888806835,0.44157448410987854,-0.017825716555271154,true,true
webgpu,apple-macos-26.5-2x-light-standard,photo__rrect-md__inactive,0.44794909244518266,0.4478791654109955,-0.01783139371773046,true,true
webgpu,apple-macos-26.5-2x-light-standard,photo__rrect-md__inactive-pressed,0.44794909244518266,0.44894179701805115,0.2531396660814639,false,true
webgpu,apple-macos-26.5-2x-light-standard,photo__rrect-md__inactive-tint-orange,0.44794909244518266,0.4478791654109955,-0.01783139371773046,true,true
webgpu,apple-macos-26.5-2x-light-standard,photo__rrect-md__pressed,0.44794909244518266,0.44894179701805115,0.2531396660814639,false,true
webgpu,apple-macos-26.5-2x-light-standard,photo__rrect-md__rest,0.44794909244518266,0.4478791654109955,-0.01783139371773046,true,true
webgpu,apple-macos-26.5-2x-light-standard,photo__rrect-md__rest-tint-orange,0.44794909244518266,0.4478791654109955,-0.01783139371773046,true,true
webgpu,apple-macos-26.5-2x-light-standard,photo__rrect-ml__inactive,0.44419389378211177,0.44412413239479065,-0.01778915376688589,true,true
webgpu,apple-macos-26.5-2x-light-standard,photo__rrect-ml__rest,0.44419389378211177,0.44412413239479065,-0.01778915376688589,true,true
webgpu,apple-macos-26.5-2x-light-standard,photo__rrect-sm__inactive,0.42317741628581257,0.4231128990650177,-0.01645189130269148,true,true
webgpu,apple-macos-26.5-2x-light-standard,photo__rrect-sm__rest,0.42317741628581257,0.4231128990650177,-0.01645189130269148,true,true
webgpu,apple-macos-26.5-2x-light-standard,photo__toolbar-group__inactive,0.49151664726910677,0.49143954118092853,-0.019662052485450165,true,true
webgpu,apple-macos-26.5-2x-light-standard,photo__toolbar-group__rest,0.49151664726910677,0.49143954118092853,-0.019662052485450165,true,true
css,apple-macos-26.5-1x-dark-standard,checkerboard-32__capsule-button__rest,0.4999999999999999,0.5,2.8310687127941492e-14,true,true
css,apple-macos-26.5-1x-dark-standard,checkerboard-32__capsule-button__rest-tint-orange,0.4999999999999999,0.5,2.8310687127941492e-14,true,true
css,apple-macos-26.5-1x-dark-standard,checkerboard-32__rrect-lg__inactive,0.49999999999999994,0.5,1.4155343563970746e-14,true,true
css,apple-macos-26.5-1x-dark-standard,checkerboard-32__rrect-lg__rest,0.49999999999999994,0.5,1.4155343563970746e-14,true,true
css,apple-macos-26.5-1x-dark-standard,checkerboard-32__rrect-md__rest,0.4999999999999999,0.5,2.8310687127941492e-14,true,true
css,apple-macos-26.5-1x-dark-standard,checkerboard-32__rrect-ml__rest,0.4999999999999999,0.5,2.8310687127941492e-14,true,true
css,apple-macos-26.5-1x-dark-standard,checkerboard-32__rrect-sm__rest,0.4999999999999999,0.5,2.8310687127941492e-14,true,true
css,apple-macos-26.5-1x-dark-standard,checkerboard-4__capsule-button__rest,0.49999999999999983,0.5,4.246603069191224e-14,true,true
css,apple-macos-26.5-1x-dark-standard,checkerboard-4__capsule-button__rest-tint-orange,0.49999999999999983,0.5,4.246603069191224e-14,true,true
css,apple-macos-26.5-1x-dark-standard,checkerboard-4__rrect-lg__rest,0.49999999999999983,0.5,4.246603069191224e-14,true,true
css,apple-macos-26.5-1x-dark-standard,checkerboard-4__rrect-ml__rest,0.4999999999999999,0.5,2.8310687127941492e-14,true,true
css,apple-macos-26.5-1x-dark-standard,checkerboard-4__rrect-sm__rest,0.4999999999999999,0.5,2.8310687127941492e-14,true,true
css,apple-macos-26.5-1x-dark-standard,checkerboard-64__capsule-button__rest,0.5779967159277504,0.5779967159277504,0,true,true
css,apple-macos-26.5-1x-dark-standard,checkerboard-64__capsule-button__rest-tint-orange,0.5779967159277504,0.5779967159277504,0,true,true
css,apple-macos-26.5-1x-dark-standard,checkerboard-64__rrect-lg__inactive,0.502464853021727,0.5024648530217273,5.6621374255882984e-14,true,true
css,apple-macos-26.5-1x-dark-standard,checkerboard-64__rrect-lg__rest,0.502464853021727,0.5024648530217273,5.6621374255882984e-14,true,true
css,apple-macos-26.5-1x-dark-standard,checkerboard-64__rrect-md__inactive,0.45527156549520753,0.45527156549520764,2.8310687127941492e-14,true,true
css,apple-macos-26.5-1x-dark-standard,checkerboard-64__rrect-md__rest,0.45527156549520753,0.45527156549520764,2.8310687127941492e-14,true,true
css,apple-macos-26.5-1x-dark-standard,checkerboard-64__rrect-ml__rest,0.5099828864803193,0.5099828864803194,2.8310687127941492e-14,true,true
css,apple-macos-26.5-1x-dark-standard,checkerboard-64__rrect-sm__rest,0.9999999999999999,1,2.8310687127941492e-14,true,true
css,apple-macos-26.5-1x-dark-standard,checkerboard-8__capsule-button__rest,0.4999999999999999,0.5,2.8310687127941492e-14,true,true
