== light-lit2-2x / apple-macos-26.5-2x-light-standard   fixtures=/Users/new/Developer/GitHub/designer/apps/reference-apple/fixtures captures=/Users/new/.claude/jobs/5c70e47f/tmp/w24/g0/ladder/light-lit2-2x/web-captures
   window: 1.0 CSS px outside … 4.0 CSS px inside, erode 6.0, bins 16 × 22.5° centred on the compass
scene                                    set         src       body       N     NNE      NE     ENE       E     ESE      SE     SSE       S     SSW      SW     WSW       W     WNW      NW     NNW   ratio  bright  floor
checkerboard__rrect-ml__rest             calibration web     0.6993  0.2408  0.1922  0.1661  0.1653  0.2082  0.2995  0.2790  0.2690  0.2546  0.1452  0.0795  0.0511  0.2605  0.2679  0.2818  0.2413    5.86     ESE  0.171
photo__rrect-ml__rest                    calibration native  0.6709  0.1168  0.1107  0.1285  0.1407  0.1488  0.1628  0.1658  0.1704  0.1192  0.0574  0.0613  0.0780  0.1627  0.1430  0.1363  0.1132    2.97     SSE  0.337
photo__rrect-ml__rest                    calibration web     0.6579  0.2525  0.1654  0.1371  0.1839  0.2715  0.3008  0.3108  0.3037  0.2614  0.0594  0.0081  0.0518  0.2301  0.2842  0.3085  0.2842   38.42      SE  0.026
checkerboard__rrect-sm__rest             calibration native  0.6163  0.2333  0.2141  0.2273  0.2348  0.2133  0.2584  0.2424  0.2319  0.2214  0.2065  0.1958  0.1884  0.2496  0.2499  0.2626  0.2672    1.42     NNW  0.705
checkerboard__rrect-sm__rest             calibration web     0.6798  0.2621  0.2325  0.2135  0.1959  0.2174  0.2868  0.3202  0.3132  0.2534  0.1999  0.1989  0.1985  0.2648  0.2993  0.3104  0.3028    1.63      SE  0.612
photo__rrect-sm__rest                    validation  native  0.5408  0.2004  0.0812  0.0500  0.0805  0.2213  0.2821  0.2746  0.2758  0.2072  0.0615  0.0413  0.0660  0.1680  0.2070  0.2110  0.2197    6.83     ESE  0.146
photo__rrect-sm__rest                    validation  web     0.5867  0.2926  0.0763 -0.0028  0.0675  0.2729  0.3515  0.4029  0.3462  0.2932  0.0762  0.0214  0.0698  0.2651  0.3442  0.3798  0.3470     inf      SE -0.007
dark-solid__capsule-button__rest-tint-orange calibration native  0.4243  0.1358  0.0556  0.0131  0.0571  0.1121  0.1533  0.1644  0.1519  0.1358  0.0556  0.0131  0.0571  0.1121  0.1533  0.1644  0.1519   12.52      SE  0.080
dark-solid__capsule-button__rest-tint-orange calibration web     0.4276  0.1695  0.0336  0.0023  0.0343  0.1203  0.2004  0.2378  0.2043  0.1695  0.0336  0.0023  0.0343  0.1200  0.2004  0.2378  0.2043  105.69      SE  0.009
impulse__capsule-button__rest-tint-orange calibration native  0.4243  0.1357  0.0556  0.0131  0.0571  0.1126  0.1531  0.1639  0.1517  0.1357  0.0556  0.0131  0.0571  0.1128  0.1531  0.1639  0.1517   12.48      SE  0.080
impulse__capsule-button__rest-tint-orange calibration web     0.4275  0.1692  0.0335  0.0023  0.0341  0.1170  0.1974  0.2379  0.2006  0.1692  0.0335  0.0023  0.0341  0.1168  0.1974  0.2379  0.2006  104.62      SE  0.010
checkerboard__capsule-button__rest-tint-orange calibration native  0.3522  0.3603  0.3741 -0.0046  0.4702  0.4663  0.2218  0.2367  0.2555  0.2896  0.4028  0.4250  0.4496  0.2040  0.2638  0.5163  0.3333     inf      NW -0.009
checkerboard__capsule-button__rest-tint-orange calibration web     0.3684  0.3323  0.3440 -0.0331  0.4541  0.4510  0.2144  0.2557  0.2605  0.2877  0.3913  0.4128  0.4354  0.1339  0.1927  0.4985  0.2843     inf      NW -0.066
photo__capsule-button__rest-tint-orange  calibration native  0.3442  0.2060  0.0999  0.0387  0.1150  0.2131  0.2632  0.2855  0.2624  0.2049  0.0923  0.0271  0.0945  0.1890  0.2432  0.2545  0.2383   10.53      SE  0.095
photo__capsule-button__rest-tint-orange  calibration web     0.3539  0.1863  0.0571  0.0146  0.0653  0.1866  0.2659  0.3317  0.2702  0.1880  0.0529  0.0001  0.0539  0.1587  0.2357  0.2547  0.2303 3166.04      SE  0.000
light-solid__capsule-button__rest-tint-orange calibration native  0.4229  0.4274  0.4281  0.4252  0.4188  0.4116  0.4019  0.3931  0.3869  0.3869  0.3869  0.3931  0.4019  0.4116  0.4188  0.4253  0.4281    1.11     NNE  0.904
light-solid__capsule-button__rest-tint-orange calibration web     0.4277  0.4221  0.4213  0.4140  0.4087  0.4006  0.3921  0.3895  0.3837  0.3815  0.3837  0.3895  0.3921  0.4006  0.4087  0.4140  0.4213    1.11       N  0.904
photo__capsule-button__rest-tint-blue    calibration native  0.1909  0.2791  0.1410  0.1465  0.2119  0.2810  0.3501  0.3770  0.3505  0.2778  0.1229  0.0414  0.1284  0.2601  0.3416  0.3630  0.3373    9.10      SE  0.110
photo__capsule-button__rest-tint-blue    calibration web     0.1972  0.2223  0.0727  0.1393  0.2063  0.2525  0.3440  0.4194  0.3429  0.2255  0.0584  0.0017  0.0603  0.1912  0.2967  0.3232  0.2911  241.15      SE  0.004
photo__capsule-button__rest-tint-orange-half calibration native  0.4306  0.2062  0.1225  0.0571  0.1370  0.2441  0.2899  0.3090  0.2866  0.2031  0.0978  0.0402  0.1031  0.1863  0.2371  0.2436  0.2270    7.69      SE  0.130
photo__capsule-button__rest-tint-orange-half calibration web     0.4529  0.2448  0.0721  0.0305  0.0747  0.2312  0.3384  0.3847  0.3442  0.2445  0.0541  0.0013  0.0556  0.1979  0.3001  0.3276  0.2945  307.17      SE  0.003
checkerboard__capsule-button__rest-tint-blue validation  native  0.1954  0.4772  0.4883  0.0116  0.6188  0.6201  0.3251  0.3475  0.3640  0.4091  0.5569  0.5818  0.6064  0.2762  0.3624  0.6731  0.4488   57.86      NW  0.017
checkerboard__capsule-button__rest-tint-blue validation  web     0.2051  0.4261  0.4596 -0.0161  0.6092  0.6105  0.2875  0.3409  0.3513  0.3963  0.5519  0.5761  0.5987  0.1522  0.2351  0.6617  0.3631     inf      NW -0.024
photo__rrect-md__rest-tint-orange        validation  native  0.3609  0.1955  0.0384  0.0226  0.0519  0.2102  0.2798  0.2746  0.2715  0.1975  0.0329  0.0158  0.0515  0.1934  0.2472  0.2446  0.2464   17.68     ESE  0.057
photo__rrect-md__rest-tint-orange        validation  web     0.3628  0.1700  0.0635  0.0182  0.0655  0.1704  0.2189  0.2460  0.2057  0.1709  0.0550  0.0009  0.0592  0.1648  0.1962  0.2418  0.1946  276.84      SE  0.004

-> /Users/new/Developer/GitHub/designer/.claude/worktrees/agent-a22f98cf20d905337/packages/calibration/results/2026-09-09-w24-lit-edge/g0/ladder/light-lit2-2x.json
